scoringHeartsHistoryId,songName,artistName,requestNo,damserial,dataKind,dataSize,scoringEngineVersionNumber,edyId,cdmCardNo,entryCount,topRecordNumber,lastPerformKey,requestNoTray,requestNoChapter,totalScore,fadeout,analysisReportCommentNo,radarChartPitch,radarChartStability,radarChartExpressive,radarChartVibratoLongtone,radarChartRhythm,radarChartHearing,spare1,singingRangeHighest,singingRangeLowest,vocalRangeHighest,vocalRangeLowest,intonation,kobushiCount,shakuriCount,fallCount,timing,longtoneSkill,longtoneCount,vibratoSkill,vibratoType,vibratoTotalSecond,vibratoCount,accentCount,hammeringOnCount,pullingOffCount,edgeVoiceCount,hiccupCount,flydownCount,hearingType,scoreType,hearingPoint,nationalAverageTotalPoints,nationalAveragePitch,nationalAverageStability,nationalAverageExpression,nationalAverageVibratoAndLongtone,nationalAverageRhythm,nationalAverageHearing,spare2,intervalGraphPointsSection01,intervalGraphPointsSection02,intervalGraphPointsSection03,intervalGraphPointsSection04,intervalGraphPointsSection05,intervalGraphPointsSection06,intervalGraphPointsSection07,intervalGraphPointsSection08,intervalGraphPointsSection09,intervalGraphPointsSection10,intervalGraphPointsSection11,intervalGraphPointsSection12,intervalGraphPointsSection13,intervalGraphPointsSection14,intervalGraphPointsSection15,intervalGraphPointsSection16,intervalGraphPointsSection17,intervalGraphPointsSection18,intervalGraphPointsSection19,intervalGraphPointsSection20,intervalGraphPointsSection21,intervalGraphPointsSection22,intervalGraphPointsSection23,intervalGraphPointsSection24,intervalGraphIndexSection01,intervalGraphIndexSection02,intervalGraphIndexSection03,intervalGraphIndexSection04,intervalGraphIndexSection05,intervalGraphIndexSection06,intervalGraphIndexSection07,intervalGraphIndexSection08,intervalGraphIndexSection09,intervalGraphIndexSection10,intervalGraphIndexSection11,intervalGraphIndexSection12,intervalGraphIndexSection13,intervalGraphIndexSection14,intervalGraphIndexSection15,intervalGraphIndexSection16,intervalGraphIndexSection17,intervalGraphIndexSection18,intervalGraphIndexSection19,intervalGraphIndexSection20,intervalGraphIndexSection21,intervalGraphIndexSection22,intervalGraphIndexSection23,intervalGraphIndexSection24,maxTotalPoints,scoringDateTime,hearingGraphPtSection01,hearingGraphPtSection02,hearingGraphPtSection03,hearingGraphPtSection04,hearingGraphPtSection05,hearingGraphPtSection06,hearingGraphPtSection07,hearingGraphPtSection08,hearingGraphPtSection09,hearingGraphPtSection10,hearingGraphPtSection11,hearingGraphPtSection12,hearingGraphPtSection13,hearingGraphPtSection14,hearingGraphPtSection15,hearingGraphPtSection16,hearingGraphPtSection17,hearingGraphPtSection18,hearingGraphPtSection19,hearingGraphPtSection20,hearingGraphPtSection21,hearingGraphPtSection22,hearingGraphPtSection23,hearingGraphPtSection24,hearingGraphHtSection01,hearingGraphHtSection02,hearingGraphHtSection03,hearingGraphHtSection04,hearingGraphHtSection05,hearingGraphHtSection06,hearingGraphHtSection07,hearingGraphHtSection08,hearingGraphHtSection09,hearingGraphHtSection10,hearingGraphHtSection11,hearingGraphHtSection12,hearingGraphHtSection13,hearingGraphHtSection14,hearingGraphHtSection15,hearingGraphHtSection16,hearingGraphHtSection17,hearingGraphHtSection18,hearingGraphHtSection19,hearingGraphHtSection20,hearingGraphHtSection21,hearingGraphHtSection22,hearingGraphHtSection23,hearingGraphHtSection24,hearingGraphIxSection01,hearingGraphIxSection02,hearingGraphIxSection03,hearingGraphIxSection04,hearingGraphIxSection05,hearingGraphIxSection06,hearingGraphIxSection07,hearingGraphIxSection08,hearingGraphIxSection09,hearingGraphIxSection10,hearingGraphIxSection11,hearingGraphIxSection12,hearingGraphIxSection13,hearingGraphIxSection14,hearingGraphIxSection15,hearingGraphIxSection16,hearingGraphIxSection17,hearingGraphIxSection18,hearingGraphIxSection19,hearingGraphIxSection20,hearingGraphIxSection21,hearingGraphIxSection22,hearingGraphIxSection23,hearingGraphIxSection24,rankingRank,rankingRankAll,medalKind,intonationType,intonationScore,favorite
"51533","[生音]君の知らない物語","supercell","3318-03","BA009520","A00001",,,,"0080000941764296","1",,"0","3318","03","94203","0","3472","92","70","86","92","99","83","0","74","57","74","57","99","4","16","1","5","8","30","7","10","265","58","28","2","3","0","0","1","3","0","1288","91373","86","75","82","87","99","80","0","86","0","94","91","95","89","82","90","89","94","87","90","88","92","87","0","0","85","88","87","92","100","91","92","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94944","20250911134823","40","0","30","40","10","46","50","60","30","35","40","23","40","20","20","0","0","40","40","45","25","35","30","60","000000","000000","130000","000000","000000","010100","000000","000000","010000","000000","130000","000000","130000","000000","010000","000000","000000","000000","250000","010000","000000","130000","000000","190000","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","192","868","3","0","0","0"
"54624","白日","King Gnu","6184-92","BA008120","A00001",,,,"0080000941764296","1",,"0","6184","92","90078","0","3471","87","75","87","79","95","80","0","78","46","78","46","98","20","14","1","4","3","13","7","10","69","18","10","3","3","0","3","5","19","0","1100","0","0","0","0","0","0","0","0","84","82","85","82","95","88","85","86","0","83","87","84","90","87","87","95","0","0","84","89","84","86","84","77","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","90078","20250918160724","25","16","40","35","45","15","35","40","0","40","20","30","35","50","20","0","0","0","16","20","10","15","30","10","000000","000000","190000","190000","000000","190000","000000","190000","000000","130000","000000","010000","190000","000000","010000","000000","000000","000000","250000","000000","250000","000000","130000","190000","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","0","1","3","0","0","0"
"54630","Here","JUNNA","5078-76","BA008120","A00001",,,,"0080000941764296","1",,"0","5078","76","92988","0","1021","89","80","83","92","98","75","0","76","58","76","58","98","28","19","0","5","8","16","8","13","311","70","16","0","0","0","0","0","19","0","2050","90561","86","74","74","87","97","73","0","84","0","86","89","97","93","85","83","81","0","81","89","87","89","88","87","87","0","100","92","96","90","94","97","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","92988","20250918161223","20","0","50","70","23","30","35","50","20","0","20","40","35","45","45","30","35","0","40","40","40","35","40","25","000000","000000","190000","000000","130000","000000","130000","000000","190000","000000","000000","000000","250000","000000","010000","190000","000000","000000","190000","000000","000000","190000","000000","190000","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","26","113","3","0","0","0"
"54634","渋谷アクアリウム","JELEE","3402-95","BA008120","A00001",,,,"0080000941764296","1",,"0","3402","95","92845","0","3612","90","76","80","88","96","73","0","72","57","72","57","97","38","6","0","4","7","7","7","10","123","31","17","0","0","0","0","0","19","0","1037","87708","83","77","68","84","94","65","0","88","87","88","98","86","95","97","87","93","94","0","89","86","91","90","91","97","92","83","96","89","86","92","79","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","94009","20250918161634","20","30","50","30","10","45","60","30","30","40","0","30","10","40","45","10","50","30","40","70","40","0","50","50","000000","000000","190000","000000","000000","190000","000000","190000","000000","000000","000000","000000","190000","000000","190000","000000","190000","000000","000000","190000","190000","000000","000000","130000","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","1","10","3","0","0","0"
"54639","紅蓮華","LiSA","4765-73","BA008120","A00001",,,,"0080000941764296","1",,"0","4765","73","94032","0","2842","90","71","89","93","98","84","0","79","52","79","52","96","21","8","0","5","9","9","7","1","157","42","23","0","0","0","0","1","3","0","1330","88628","83","76","78","83","96","75","0","92","85","82","90","84","85","83","100","96","0","89","89","88","86","94","100","0","100","84","100","86","93","93","92","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","94032","20250918162143","40","50","30","25","70","30","40","35","35","0","25","35","10","25","40","20","0","20","60","35","40","25","50","50","000000","000000","130000","000000","000000","010000","000000","190000","000000","000000","010000","000000","000000","130000","190000","000000","000000","130000","000000","130000","000000","010000","000000","190000","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","66","757","3","0","0","0"
"54645","恋文前線","白上フブキ , さくらみこ , 百鬼あやめ , 大神ミオ","1298-78","BA008120","A00001",,,,"0080000941764296","1",,"0","1298","78","92084","0","3971","89","74","76","89","95","72","0","73","58","73","58","92","22","5","0","4","7","10","7","10","147","36","11","0","0","0","0","1","18","0","1150","87152","83","78","66","83","92","64","0","94","91","0","85","90","86","95","85","85","0","87","85","93","92","88","0","0","88","90","89","90","91","82","88","B'01","B'01","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","92084","20250918162609","50","60","0","40","35","60","25","10","20","0","40","40","25","30","25","0","0","60","0","30","10","10","25","20","000000","190000","000000","000000","000000","190000","000000","000000","130000","000000","000000","190000","000000","130000","000000","190000","000000","000000","000000","000000","000000","130000","000000","130000","B'01","B'01","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","1","3","3","0","0","0"
"54651","灰色と青(+菅田将暉)","米津玄師","3246-45","BA008120","A00001",,,,"0080000941764296","1",,"0","3246","45","92808","0","3501","89","65","94","88","98","81","0","69","47","69","47","88","59","22","1","5","6","9","8","5","333","73","26","0","1","0","6","13","19","0","1779","90308","85","73","85","84","99","81","0","93","92","94","92","87","95","87","0","81","97","87","96","91","89","85","0","93","90","83","77","84","84","91","85","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","95013","20250918163240","25","55","55","60","30","70","65","0","40","45","55","65","23","60","50","0","45","50","30","30","50","50","50","50","000000","190000","000000","190000","190000","130000","190000","000000","000000","000000","010000","190000","000000","000000","190000","190000","000000","130000","190000","000000","190000","130000","000000","130000","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","193","820","3","0","0","0"
"54656","Yellow Rose","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","3328-82","BA008120","A00001",,,,"0080000941764296","1",,"0","3328","82","94892","0","2842","93","67","89","93","98","85","0","72","55","72","55","90","17","23","2","5","9","46","7","13","299","70","21","0","0","0","2","5","13","0","1155","90453","85","75","81","88","98","78","0","87","97","88","94","91","87","93","100","97","97","0","89","96","85","89","93","98","88","89","94","93","95","96","96","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'10","94892","20250918163934","40","25","25","35","40","40","30","23","50","50","0","40","50","50","40","30","40","35","16","45","40","30","15","35","000000","130000","000000","130000","010000","000000","130000","000000","130000","130000","000000","000000","010000","190000","000000","130000","000000","130000","130000","000000","010000","130000","000000","130000","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'10","6","29","3","0","0","0"
"54663","Stellar Stellar","星街すいせい","1261-94","BA008120","A00001",,,,"0080000941764296","1",,"0","1261","94","93029","0","4471","88","81","80","94","99","72","0","76","52","76","56","95","20","20","0","5","9","18","8","1","345","69","12","0","0","0","0","0","15","0","2101","89380","84","77","75","87","99","73","0","84","0","85","87","85","92","86","92","90","95","0","87","84","84","87","91","85","96","0","92","90","92","0","87","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'00","B'10","B'10","B'10","B'00","B'10","93029","20250918164633","30","0","10","15","10","25","25","40","30","45","0","15","30","50","45","30","40","45","0","36","30","25","0","30","000000","000000","000000","130000","000000","250000","000000","000000","130000","000000","130000","000000","250000","000000","000000","250000","000000","190000","000000","190000","000000","190000","000000","130000","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'00","B'10","B'10","B'10","B'00","B'10","68","416","3","0","0","0"
"54669","ソワレ","星街すいせい","1276-62","BA008120","A00001",,,,"0080000941764296","1",,"0","1276","62","91742","0","1342","85","84","82","91","99","76","0","76","51","76","55","91","33","14","0","5","7","5","8","4","174","29","13","0","0","0","0","0","19","0","2220","87232","82","75","72","81","99","71","0","78","87","90","86","88","89","89","0","81","83","90","91","88","82","81","89","0","79","83","89","94","83","90","84","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","91742","20250918165102","20","10","45","30","40","35","50","0","25","40","10","35","60","30","50","70","0","30","20","30","30","65","80","50","000000","000000","250000","000000","190000","190000","000000","000000","000000","190000","000000","190000","000000","190000","000000","190000","000000","000000","250000","000000","000000","190000","190000","000000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","23","229","3","0","0","0"
"54674","熱情のスペクトラム","いきものがかり","7206-30","BA008120","A00001",,,,"0080000941764296","1",,"0","7206","30","93253","0","3071","89","77","82","96","98","74","0","73","55","73","55","97","45","3","0","5","10","4","8","4","294","55","17","0","0","0","0","0","19","0","1966","87849","83","75","71","83","98","69","0","83","92","82","83","90","87","100","87","93","90","88","89","85","95","88","95","0","91","85","94","88","91","90","91","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","93253","20250918165528","50","40","60","30","20","40","30","60","40","40","20","40","50","50","45","40","0","40","50","60","70","40","40","40","000000","190000","190000","000000","000000","190000","000000","190000","000000","190000","000000","190000","000000","190000","190000","000000","000000","190000","000000","190000","190000","000000","190000","000000","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","4","91","3","0","0","0"
"54683","[生音]君の知らない物語","supercell","3318-03","BA008120","A00001",,,,"0080000941764296","1",,"0","3318","03","94868","0","201","93","64","93","92","99","88","0","74","57","74","57","89","9","29","0","5","8","33","7","13","279","62","31","1","1","0","1","9","1","0","1180","91348","86","75","82","87","99","80","0","86","0","89","87","88","85","97","93","96","89","98","90","94","94","86","0","0","96","96","91","85","87","93","96","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94944","20250918170208","10","0","30","50","50","53","70","60","33","45","90","56","40","40","25","0","0","30","35","65","55","40","50","40","000000","000000","130000","000000","130000","010000","000000","010000","000000","010000","010000","010000","000000","000000","010000","000000","000000","010000","000000","130000","000000","010000","000000","010000","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","254","1579","3","0","0","0"
"54691","[生音]さよならエレジー","菅田将暉","6056-69","BA008120","A00001",,,,"0080000941764296","1",,"0","6056","69","93902","0","4371","90","80","81","95","99","76","0","68","49","68","49","97","24","15","0","5","9","3","7","11","179","39","1","0","0","0","9","1","19","0","1497","89384","86","68","72","79","96","72","0","90","84","90","100","97","90","86","0","0","84","89","89","85","81","88","86","0","0","84","85","83","86","90","86","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","93902","20250918170730","10","35","50","40","25","30","70","0","0","20","35","40","50","65","50","50","0","0","30","30","40","45","60","40","000000","000000","190000","000000","000000","190000","000000","190000","000000","000000","000000","130000","000000","000000","190000","190000","000000","000000","000000","000000","000000","190000","000000","130000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","105","1921","3","0","0","0"
"54694","Nocturnal Night Fever","天月/狂蘭メロコ/八雲べに/ライト","1025-65","BA008120","A00001",,,,"0080000941764296","1",,"0","1025","65","92240","0","3501","91","73","74","90","94","67","0","68","57","68","57","90","31","6","0","3","8","2","6","13","62","17","12","0","0","0","0","0","18","0","1903","86719","83","72","66","65","95","65","0","94","88","85","89","89","97","93","90","0","0","92","97","92","92","90","87","93","89","87","92","96","97","84","94","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","93719","20250918171058","0","40","40","10","20","10","50","30","0","0","40","50","30","60","30","20","10","60","20","20","30","40","0","30","000000","190000","000000","000000","000000","130000","000000","000000","130000","000000","000000","190000","000000","000000","190000","000000","000000","000000","130000","000000","000000","190000","000000","000000","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","1","22","3","0","0","0"
"54701","星が降るユメ","藍井エイル","3521-75","BA008120","A00001",,,,"0080000941764296","1",,"0","3521","75","94100","0","3982","93","83","80","90","98","73","0","76","55","76","55","99","25","6","0","5","8","7","6","4","73","20","23","0","0","0","0","0","19","0","1339","88728","85","76","72","84","95","68","0","94","90","97","90","87","92","91","94","100","93","100","98","90","89","100","0","0","85","94","91","93","88","95","94","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94580","20250918171555","30","20","50","15","0","20","35","30","40","60","25","30","25","40","40","0","0","0","40","15","10","25","20","35","000000","000000","190000","000000","000000","250000","000000","000000","190000","000000","000000","010000","000000","000000","190000","000000","000000","000000","000000","000000","000000","130000","000000","190000","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","2","24","3","0","0","0"
"54711","Monster","嵐(アラシ)","7444-66","BA008120","A00001",,,,"0080000941764296","1",,"0","7444","66","93640","0","3391","91","72","84","95","97","76","0","68","51","68","51","85","41","5","0","4","10","2","7","13","137","33","13","0","3","0","8","2","18","0","1063","88495","84","67","79","77","97","75","0","92","95","87","96","81","91","84","88","96","0","84","89","89","96","86","0","0","85","95","89","95","91","90","0","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","94685","20250918172252","10","40","40","20","25","35","20","30","40","0","40","33","40","79","60","0","0","50","30","60","30","50","55","0","000000","190000","000000","000000","190000","000000","000000","190000","000000","130000","000000","190000","190000","010000","000000","000000","000000","000000","130000","000000","000000","130000","130000","000000","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","32","468","3","0","0","0"
"54718","Dragon Night","SEKAI NO OWARI(世界の終わり)","5847-43","BA008120","A00001",,,,"0080000941764296","1",,"0","5847","43","90559","0","4491","88","67","71","94","93","65","0","67","51","67","51","98","23","4","0","3","10","1","6","13","97","24","4","0","0","0","8","1","18","0","1249","87315","83","71","69","68","94","68","0","89","83","88","89","83","89","0","0","0","84","82","90","90","83","81","0","0","0","0","92","89","85","87","100","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","90559","20250918172804","0","50","50","30","30","40","0","0","0","50","35","30","40","35","20","0","0","0","0","35","40","35","40","60","000000","000000","000000","130000","000000","000000","190000","000000","000000","000000","130000","000000","190000","000000","190000","000000","000000","000000","000000","130000","000000","190000","000000","130000","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","39","259","3","0","0","0"
